Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
9,1,1,4.44230769230769,3.25271739130435,2,1,36,9,4.89814814814815,3.54455445544554,2,2,0.2460775,36,3
21,1,3,4.46206896551724,1.44285714285714,2,0,14,21,4.21782178217822,1.3921568627451,NaN,2,3.724689,14,1
33,6,2,6.49038461538461,4.45714285714286,4,2,33,19,6.12037037037037,4.66666666666667,3,2,0.3347853,19,2
4,2,2,3.25,1.51724137931034,1,0,4,35,3.55882352941176,1.40196078431373,1,2,0.4476279,35,1
15,2,1,3.26206896551724,3.26896551724138,1,1,7,15,4.05882352941176,2.88235294117647,1,2,0.2703193,7,2
8,1,1,6.82758620689655,1.73097826086957,4,0,24,8,6.31372549019608,1.1980198019802,NaN,2,3.002373,24,7
13,1,1,1.82068965517241,1.58423913043478,0,0,12,13,2.13725490196078,2.00980392156863,NaN,2,0.02831271,12,1
16,3,3,5.17857142857143,3.24728260869565,3,1,17,16,4.98039215686275,4.22222222222222,1,2,1.991518,17,3
6,5,3,1.45714285714286,5.19285714285714,0,3,20,6,1.97058823529412,4.83333333333333,NaN,2,2.826995,20,1
24,7,2,6.82758620689655,6.50961538461539,4,4,24,34,6.31372549019608,6.1078431372549,NaN,2,0.02212916,34,7
30,1,2,1.82068965517241,3.25271739130435,0,1,30,9,1.67326732673267,3.54455445544554,3,2,0.251675,9,1
27,7,3,6.64423076923077,6.56551724137931,4,4,23,27,6.37623762376238,6.11881188118812,NaN,2,0.03488384,23,7
25,6,3,6.82758620689655,6.62228260869565,4,4,24,25,6.31372549019608,6.24752475247525,7,2,1.567122,24,7
22,1,2,1,6.56551724137931,0,4,22,27,1.25490196078431,6.11881188118812,3,2,1.110495,27,7
8,1,3,3.23641304347826,1.73097826086957,1,0,29,8,2.23529411764706,1.1980198019802,1,2,0.1067551,29,2
35,1,3,5.17857142857143,1.51724137931034,3,0,5,35,5.45098039215686,1.40196078431373,1,2,0.1449044,5,3
12,1,2,1.82068965517241,6.58967391304348,0,4,12,26,2.13725490196078,6.41176470588235,1,2,1.72547,26,6
36,3,2,4.44230769230769,5.19565217391304,2,3,36,10,4.89814814814815,5.85294117647059,1,2,1.636614,10,4
10,4,1,6.49038461538461,5.19565217391304,4,3,33,10,6.12037037037037,5.85294117647059,5,2,1.165586,33,6
16,3,3,6.82758620689655,3.24728260869565,4,1,24,16,6.31372549019608,4.22222222222222,3,1,0.9273825,24,7
11,3,2,5.2,6.58967391304348,3,4,11,26,5.94059405940594,6.41176470588235,NaN,1,2.779853,26,6
21,1,1,3.25,1.44285714285714,1,0,4,21,3.55882352941176,1.3921568627451,2,1,1.111124,4,2
23,7,2,6.64423076923077,5.19565217391304,4,3,23,10,6.37623762376238,5.85294117647059,NaN,1,0.01516971,10,4
26,6,1,3.26206896551724,6.58967391304348,1,4,7,26,4.05882352941176,6.41176470588235,NaN,1,2.902937,7,2
9,1,3,1,3.25271739130435,0,1,22,9,1.25490196078431,3.54455445544554,1,1,1.108728,22,1
3,7,2,6.49728260869565,1.58423913043478,4,0,3,13,6.32352941176471,2.00980392156863,2,1,0.6322331,13,1
32,6,3,5.17857142857143,5.1929347826087,3,3,17,32,4.98039215686275,4.88235294117647,3,1,0.6268876,17,3
21,1,3,6.49728260869565,1.44285714285714,4,0,3,21,6.32352941176471,1.3921568627451,1,1,0.3104846,3,7
