Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
29,1,2,3.23641304347826,4.45714285714286,1,2,29,19,2.23529411764706,4.66666666666667,3,1,0.9256148,19,1
35,1,1,5.18620689655172,1.51724137931034,3,0,18,35,5.2037037037037,1.40196078431373,4,1,1.067383,18,5
19,1,3,6.82758620689655,4.45714285714286,4,2,24,19,6.31372549019608,4.66666666666667,5,1,1.532468,24,8
31,1,3,6.49728260869565,3.25,4,1,3,31,6.32352941176471,2.90196078431373,6,1,0.7564346,3,8
28,1,2,3.24184782608696,6.50961538461539,1,4,28,34,4.03703703703704,6.1078431372549,8,1,1.011888,34,8
16,6,1,1.45714285714286,3.24728260869565,0,1,20,16,1.97058823529412,4.22222222222222,1,1,0.4277815,20,1
2,6,1,5.17857142857143,4.45,3,2,17,2,4.98039215686275,4.75247524752475,3,1,0.5101649,17,5
36,4,2,4.44230769230769,5.19565217391304,2,3,36,10,4.89814814814815,5.85294117647059,7,1,0.1914362,10,8
25,7,1,4.46206896551724,6.62228260869565,2,4,14,25,4.21782178217822,6.24752475247525,7,1,1.171813,14,6
10,8,3,1.82068965517241,5.19565217391304,0,3,30,10,1.67326732673267,5.85294117647059,1,1,1.796273,30,1
21,1,1,3.26206896551724,1.44285714285714,1,0,7,21,4.05882352941176,1.3921568627451,5,1,12.67345,7,5
12,3,2,1.82068965517241,1.73097826086957,0,0,12,8,2.13725490196078,1.1980198019802,3,1,1.93375,8,1
31,1,1,3.25,3.25,1,1,4,31,3.55882352941176,2.90196078431373,4,1,1.611672,4,5
11,6,2,5.2,1.44285714285714,3,0,11,21,5.94059405940594,1.3921568627451,1,1,0.480734,21,1
13,4,3,1.45714285714286,1.58423913043478,0,0,20,13,1.97058823529412,2.00980392156863,1,1,0.1755836,20,1
6,7,3,3.25,5.19285714285714,1,3,4,6,3.55882352941176,4.83333333333333,8,1,0.07242197,4,5
35,1,3,5.17857142857143,1.51724137931034,3,0,17,35,4.98039215686275,1.40196078431373,3,1,0.6973018,17,5
26,7,1,1.82068965517241,6.58967391304348,0,4,12,26,2.13725490196078,6.41176470588235,2,1,0.6891165,12,3
15,1,3,1,3.26896551724138,0,1,22,15,1.25490196078431,2.88235294117647,1,1,0.1088917,22,1
27,8,3,4.44230769230769,6.56551724137931,2,4,36,27,4.89814814814815,6.11881188118812,8,1,0.14635,36,4
32,7,1,3.23641304347826,5.1929347826087,1,3,29,32,2.23529411764706,4.88235294117647,3,1,0.8015056,29,1
6,7,1,5.17857142857143,5.19285714285714,3,3,5,6,5.45098039215686,4.83333333333333,8,1,0.9427988,5,6
14,6,2,4.46206896551724,1.51724137931034,2,0,14,35,4.21782178217822,1.40196078431373,3,1,0.242227,35,1
34,8,1,6.82758620689655,6.50961538461539,4,4,24,34,6.31372549019608,6.1078431372549,9,1,2.170386,24,8
7,5,2,3.26206896551724,6.58967391304348,1,4,7,26,4.05882352941176,6.41176470588235,5,1,0.5116262,26,7
8,1,1,5.2,1.73097826086957,3,0,11,8,5.94059405940594,1.1980198019802,7,1,0.8505368,11,6
32,7,1,1.82068965517241,5.1929347826087,0,3,12,32,2.13725490196078,4.88235294117647,2,2,0.7438788,12,3
6,7,3,6.64423076923077,5.19285714285714,4,3,23,6,6.37623762376238,4.83333333333333,8,2,1.223947,23,8
34,8,3,6.82758620689655,6.50961538461539,4,4,24,34,6.31372549019608,6.1078431372549,9,2,3.608977,24,8
5,6,2,5.17857142857143,1.58423913043478,3,0,5,13,5.45098039215686,2.00980392156863,4,2,0.7986635,13,4
28,1,2,3.24184782608696,1.44285714285714,1,0,28,21,4.03703703703704,1.3921568627451,1,2,0.1248089,21,1
10,8,3,1.82068965517241,5.19565217391304,0,3,12,10,2.13725490196078,5.85294117647059,7,2,1.413014,12,3
9,5,1,6.64423076923077,3.25271739130435,4,1,23,9,6.37623762376238,3.54455445544554,8,2,0.0790169,23,8
18,5,2,5.18620689655172,4.45714285714286,3,2,18,19,5.2037037037037,4.66666666666667,2,2,0.3373304,19,1
22,1,2,1,5.19285714285714,0,3,22,6,1.25490196078431,4.83333333333333,4,2,0.9796835,6,7
30,1,2,1.82068965517241,5.19310344827586,0,3,30,1,1.67326732673267,5.33333333333333,2,2,0.7252759,1,7
13,4,1,3.25,1.58423913043478,1,0,4,13,3.55882352941176,2.00980392156863,6,2,0.5041505,4,5
6,7,1,1.45714285714286,5.19285714285714,0,3,20,6,1.97058823529412,4.83333333333333,1,2,4.132959,20,1
1,7,3,6.49038461538461,5.19310344827586,4,3,33,1,6.12037037037037,5.33333333333333,8,2,1.107116,33,8
31,1,3,5.18620689655172,3.25,3,1,18,31,5.2037037037037,2.90196078431373,4,2,0.5876392,18,5
21,1,3,3.23641304347826,1.44285714285714,1,0,29,21,2.23529411764706,1.3921568627451,1,2,0.9770969,29,1
20,1,2,1.45714285714286,3.25271739130435,0,1,20,9,1.97058823529412,3.54455445544554,1,2,0.1979858,9,5
32,7,3,5.2,5.1929347826087,3,3,11,32,5.94059405940594,4.88235294117647,8,2,0.1677791,11,6
16,6,3,3.25,3.24728260869565,1,1,4,16,3.55882352941176,4.22222222222222,6,2,0.5767355,4,5
35,1,3,3.24184782608696,1.51724137931034,1,0,28,35,4.03703703703704,1.40196078431373,2,2,0.1596822,28,1
10,8,1,3.26206896551724,5.19565217391304,1,3,7,10,4.05882352941176,5.85294117647059,4,2,0.5999829,7,5
1,7,1,4.44230769230769,5.19310344827586,2,3,36,1,4.89814814814815,5.33333333333333,4,2,1.149049,36,4
2,6,3,5.17857142857143,4.45,3,2,17,2,4.98039215686275,4.75247524752475,6,2,0.8648019,17,5
27,8,1,1,6.56551724137931,0,4,22,27,1.25490196078431,6.11881188118812,1,2,2.178381,22,1
26,7,3,4.44230769230769,6.58967391304348,2,4,36,26,4.89814814814815,6.41176470588235,8,2,1.11197,36,4
13,4,3,6.49728260869565,1.58423913043478,4,0,3,13,6.32352941176471,2.00980392156863,6,2,0.6150693,3,8
27,8,3,1.45714285714286,6.56551724137931,0,4,20,27,1.97058823529412,6.11881188118812,1,2,0.03457991,20,1
25,7,1,5.2,6.62228260869565,3,4,11,25,5.94059405940594,6.24752475247525,6,2,1.411334,11,6
9,5,3,1,3.25271739130435,0,1,22,9,1.25490196078431,3.54455445544554,1,2,2.373834,22,1
34,8,1,3.24184782608696,6.50961538461539,1,4,28,34,4.03703703703704,6.1078431372549,2,2,1.54274,28,1
8,1,3,5.17857142857143,1.73097826086957,3,0,5,8,5.45098039215686,1.1980198019802,3,2,0.355896,5,6
35,1,1,3.23641304347826,1.51724137931034,1,0,29,35,2.23529411764706,1.40196078431373,3,2,0.1751608,29,1
12,3,2,1.82068965517241,6.62228260869565,0,4,12,25,2.13725490196078,6.24752475247525,7,2,1.029804,25,7
